ndexNr,pokemon,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
640,https://pokemonkg.org/instance/pokemon/virizion,https://pokemonkg.org/instance/pokemon/terrakion,https://pokemonkg.org/instance/pokemon/cobalion,https://pokemonkg.org/instance/pokemon/cresselia,https://pokemonkg.org/instance/pokemon/keldeo,https://pokemonkg.org/instance/pokemon/tornadus,https://pokemonkg.org/instance/pokemon/giratina,https://pokemonkg.org/instance/pokemon/kyurem,https://pokemonkg.org/instance/pokemon/heatran,https://pokemonkg.org/instance/pokemon/entei,https://pokemonkg.org/instance/pokemon/palkia,https://pokemonkg.org/instance/pokemon/dialga,https://pokemonkg.org/instance/pokemon/landorus,https://pokemonkg.org/instance/pokemon/xerneas,https://pokemonkg.org/instance/pokemon/uxie,https://pokemonkg.org/instance/pokemon/azelf,https://pokemonkg.org/instance/pokemon/lugia,https://pokemonkg.org/instance/pokemon/regigigas,https://pokemonkg.org/instance/pokemon/suicune,https://pokemonkg.org/instance/pokemon/thundurus,https://pokemonkg.org/instance/pokemon/mesprit
641,https://pokemonkg.org/instance/pokemon/tornadus,https://pokemonkg.org/instance/pokemon/thundurus,https://pokemonkg.org/instance/pokemon/landorus,https://pokemonkg.org/instance/pokemon/virizion,https://pokemonkg.org/instance/pokemon/giratina,https://pokemonkg.org/instance/pokemon/kyurem,https://pokemonkg.org/instance/pokemon/cresselia,https://pokemonkg.org/instance/pokemon/ho-oh,https://pokemonkg.org/instance/pokemon/xerneas,https://pokemonkg.org/instance/pokemon/dialga,https://pokemonkg.org/instance/pokemon/terrakion,https://pokemonkg.org/instance/pokemon/psyduck,https://pokemonkg.org/instance/pokemon/heatran,https://pokemonkg.org/instance/pokemon/entei,https://pokemonkg.org/instance/pokemon/cobalion,https://pokemonkg.org/instance/pokemon/lugia,https://pokemonkg.org/instance/pokemon/palkia,https://pokemonkg.org/instance/pokemon/uxie,https://pokemonkg.org/instance/pokemon/zapdos,https://pokemonkg.org/instance/pokemon/zygarde,https://pokemonkg.org/instance/pokemon/regigigas
642,https://pokemonkg.org/instance/pokemon/thundurus,https://pokemonkg.org/instance/pokemon/tornadus,https://pokemonkg.org/instance/pokemon/landorus,https://pokemonkg.org/instance/pokemon/xerneas,https://pokemonkg.org/instance/pokemon/kyurem,https://pokemonkg.org/instance/pokemon/zapdos,https://pokemonkg.org/instance/pokemon/lugia,https://pokemonkg.org/instance/pokemon/dialga,https://pokemonkg.org/instance/pokemon/cobalion,https://pokemonkg.org/instance/pokemon/raikou,https://pokemonkg.org/instance/pokemon/giratina,https://pokemonkg.org/instance/pokemon/pichu,https://pokemonkg.org/instance/pokemon/terrakion,https://pokemonkg.org/instance/pokemon/heatran,https://pokemonkg.org/instance/pokemon/yveltal,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/palkia,https://pokemonkg.org/instance/pokemon/mewtwo,https://pokemonkg.org/instance/pokemon/virizion,https://pokemonkg.org/instance/pokemon/suicune,https://pokemonkg.org/instance/pokemon/cresselia
643,https://pokemonkg.org/instance/pokemon/reshiram,https://pokemonkg.org/instance/pokemon/palkia,https://pokemonkg.org/instance/pokemon/giratina,https://pokemonkg.org/instance/pokemon/dialga,https://pokemonkg.org/instance/pokemon/terrakion,https://pokemonkg.org/instance/pokemon/lugia,https://pokemonkg.org/instance/pokemon/heatran,https://pokemonkg.org/instance/pokemon/mewtwo,https://pokemonkg.org/instance/pokemon/ho-oh,https://pokemonkg.org/instance/pokemon/entei,https://pokemonkg.org/instance/pokemon/tornadus,https://pokemonkg.org/instance/pokemon/cresselia,https://pokemonkg.org/instance/pokemon/landorus,https://pokemonkg.org/instance/pokemon/moltres,https://pokemonkg.org/instance/pokemon/yveltal,https://pokemonkg.org/instance/pokemon/zekrom,https://pokemonkg.org/instance/pokemon/virizion,https://pokemonkg.org/instance/pokemon/kyurem,https://pokemonkg.org/instance/pokemon/hydreigon,https://pokemonkg.org/instance/pokemon/zygarde,https://pokemonkg.org/instance/pokemon/xerneas
644,https://pokemonkg.org/instance/pokemon/zekrom,https://pokemonkg.org/instance/pokemon/reshiram,https://pokemonkg.org/instance/pokemon/kyurem,https://pokemonkg.org/instance/pokemon/thundurus,https://pokemonkg.org/instance/pokemon/dialga,https://pokemonkg.org/instance/pokemon/giratina,https://pokemonkg.org/instance/pokemon/zapdos,https://pokemonkg.org/instance/pokemon/mewtwo,https://pokemonkg.org/instance/pokemon/rayquaza,https://pokemonkg.org/instance/pokemon/raikou,https://pokemonkg.org/instance/pokemon/palkia,https://pokemonkg.org/instance/pokemon/landorus,https://pokemonkg.org/instance/pokemon/lugia,https://pokemonkg.org/instance/pokemon/terrakion,https://pokemonkg.org/instance/pokemon/tornadus,https://pokemonkg.org/instance/pokemon/ho-oh,https://pokemonkg.org/instance/pokemon/cobalion,https://pokemonkg.org/instance/pokemon/latias,https://pokemonkg.org/instance/pokemon/garchomp,https://pokemonkg.org/instance/pokemon/magnezone,https://pokemonkg.org/instance/pokemon/virizion
645,https://pokemonkg.org/instance/pokemon/landorus,https://pokemonkg.org/instance/pokemon/thundurus,https://pokemonkg.org/instance/pokemon/tornadus,https://pokemonkg.org/instance/pokemon/kyurem,https://pokemonkg.org/instance/pokemon/xerneas,https://pokemonkg.org/instance/pokemon/heatran,https://pokemonkg.org/instance/pokemon/zapdos,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/terrakion,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/yveltal,https://pokemonkg.org/instance/pokemon/garchomp,https://pokemonkg.org/instance/pokemon/mewtwo,https://pokemonkg.org/instance/pokemon/excadrill,https://pokemonkg.org/instance/pokemon/dialga,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/giratina,https://pokemonkg.org/instance/pokemon/metagross,https://pokemonkg.org/instance/pokemon/cresselia,https://pokemonkg.org/instance/pokemon/palkia
646,https://pokemonkg.org/instance/pokemon/kyurem,https://pokemonkg.org/instance/pokemon/palkia,https://pokemonkg.org/instance/pokemon/dialga,https://pokemonkg.org/instance/pokemon/giratina,https://pokemonkg.org/instance/pokemon/zygarde,https://pokemonkg.org/instance/pokemon/lugia,https://pokemonkg.org/instance/pokemon/landorus,https://pokemonkg.org/instance/pokemon/xerneas,https://pokemonkg.org/instance/pokemon/terrakion,https://pokemonkg.org/instance/pokemon/cobalion,https://pokemonkg.org/instance/pokemon/cresselia,https://pokemonkg.org/instance/pokemon/heatran,https://pokemonkg.org/instance/pokemon/keldeo,https://pokemonkg.org/instance/pokemon/uxie,https://pokemonkg.org/instance/pokemon/azelf,https://pokemonkg.org/instance/pokemon/virizion,https://pokemonkg.org/instance/pokemon/suicune,https://pokemonkg.org/instance/pokemon/mewtwo,https://pokemonkg.org/instance/pokemon/arceus,https://pokemonkg.org/instance/pokemon/ho-oh,https://pokemonkg.org/instance/pokemon/thundurus
647,https://pokemonkg.org/instance/pokemon/keldeo,https://pokemonkg.org/instance/pokemon/victini,https://pokemonkg.org/instance/pokemon/virizion,https://pokemonkg.org/instance/pokemon/cobalion,https://pokemonkg.org/instance/pokemon/terrakion,https://pokemonkg.org/instance/pokemon/genesect,https://pokemonkg.org/instance/pokemon/kyurem,https://pokemonkg.org/instance/pokemon/shaymin,https://pokemonkg.org/instance/pokemon/hoopa,https://pokemonkg.org/instance/pokemon/lucario,https://pokemonkg.org/instance/pokemon/volcanion,https://pokemonkg.org/instance/pokemon/meloetta,https://pokemonkg.org/instance/pokemon/celebi,https://pokemonkg.org/instance/pokemon/deoxys,https://pokemonkg.org/instance/pokemon/diancie,https://pokemonkg.org/instance/pokemon/darkrai,https://pokemonkg.org/instance/pokemon/arceus,https://pokemonkg.org/instance/pokemon/landorus,https://pokemonkg.org/instance/pokemon/xerneas,https://pokemonkg.org/instance/pokemon/giratina,https://pokemonkg.org/instance/pokemon/heatran
648,https://pokemonkg.org/instance/pokemon/meloetta,https://pokemonkg.org/instance/pokemon/keldeo,https://pokemonkg.org/instance/pokemon/genesect,https://pokemonkg.org/instance/pokemon/victini,https://pokemonkg.org/instance/pokemon/deoxys,https://pokemonkg.org/instance/pokemon/celebi,https://pokemonkg.org/instance/pokemon/kyurem,https://pokemonkg.org/instance/pokemon/giratina,https://pokemonkg.org/instance/pokemon/shaymin,https://pokemonkg.org/instance/pokemon/mewtwo,https://pokemonkg.org/instance/pokemon/landorus,https://pokemonkg.org/instance/pokemon/gardevoir,https://pokemonkg.org/instance/pokemon/dialga,https://pokemonkg.org/instance/pokemon/metagross,https://pokemonkg.org/instance/pokemon/diancie,https://pokemonkg.org/instance/pokemon/regigigas,https://pokemonkg.org/instance/pokemon/lugia,https://pokemonkg.org/instance/pokemon/sylveon,https://pokemonkg.org/instance/pokemon/azelf,https://pokemonkg.org/instance/pokemon/hydreigon,https://pokemonkg.org/instance/pokemon/lilligant
649,https://pokemonkg.org/instance/pokemon/genesect,https://pokemonkg.org/instance/pokemon/deoxys,https://pokemonkg.org/instance/pokemon/victini,https://pokemonkg.org/instance/pokemon/volcanion,https://pokemonkg.org/instance/pokemon/keldeo,https://pokemonkg.org/instance/pokemon/heatran,https://pokemonkg.org/instance/pokemon/giratina,https://pokemonkg.org/instance/pokemon/darkrai,https://pokemonkg.org/instance/pokemon/hoopa,https://pokemonkg.org/instance/pokemon/arceus,https://pokemonkg.org/instance/pokemon/shaymin,https://pokemonkg.org/instance/pokemon/zygarde,https://pokemonkg.org/instance/pokemon/regigigas,https://pokemonkg.org/instance/pokemon/dialga,https://pokemonkg.org/instance/pokemon/celebi,https://pokemonkg.org/instance/pokemon/scizor,https://pokemonkg.org/instance/pokemon/cresselia,https://pokemonkg.org/instance/pokemon/xerneas,https://pokemonkg.org/instance/pokemon/kyurem,https://pokemonkg.org/instance/pokemon/mew,https://pokemonkg.org/instance/pokemon/cobalion
650,https://pokemonkg.org/instance/pokemon/chespin,https://pokemonkg.org/instance/pokemon/quilladin,https://pokemonkg.org/instance/pokemon/fennekin,https://pokemonkg.org/instance/pokemon/froakie,https://pokemonkg.org/instance/pokemon/chesnaught,https://pokemonkg.org/instance/pokemon/snivy,https://pokemonkg.org/instance/pokemon/oshawott,https://pokemonkg.org/instance/pokemon/delphox,https://pokemonkg.org/instance/pokemon/greninja,https://pokemonkg.org/instance/pokemon/turtwig,https://pokemonkg.org/instance/pokemon/tepig,https://pokemonkg.org/instance/pokemon/bulbasaur,https://pokemonkg.org/instance/pokemon/chimchar,https://pokemonkg.org/instance/pokemon/piplup,https://pokemonkg.org/instance/pokemon/mudkip,https://pokemonkg.org/instance/pokemon/charmander,https://pokemonkg.org/instance/pokemon/cyndaquil,https://pokemonkg.org/instance/pokemon/torchic,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/braixen,https://pokemonkg.org/instance/pokemon/darumaka
651,https://pokemonkg.org/instance/pokemon/quilladin,https://pokemonkg.org/instance/pokemon/chesnaught,https://pokemonkg.org/instance/pokemon/chespin,https://pokemonkg.org/instance/pokemon/frogadier,https://pokemonkg.org/instance/pokemon/braixen,https://pokemonkg.org/instance/pokemon/meowstic,https://pokemonkg.org/instance/pokemon/delphox,https://pokemonkg.org/instance/pokemon/greninja,https://pokemonkg.org/instance/pokemon/fennekin,https://pokemonkg.org/instance/pokemon/froakie,https://pokemonkg.org/instance/pokemon/snivy,https://pokemonkg.org/instance/pokemon/pignite,https://pokemonkg.org/instance/pokemon/lucario,https://pokemonkg.org/instance/pokemon/quilava,https://pokemonkg.org/instance/pokemon/ivysaur,https://pokemonkg.org/instance/pokemon/litleo,https://pokemonkg.org/instance/pokemon/bunnelby,https://pokemonkg.org/instance/pokemon/diggersby,https://pokemonkg.org/instance/pokemon/pyroar,https://pokemonkg.org/instance/pokemon/shieldon,https://pokemonkg.org/instance/pokemon/gogoat
652,https://pokemonkg.org/instance/pokemon/chesnaught,https://pokemonkg.org/instance/pokemon/quilladin,https://pokemonkg.org/instance/pokemon/delphox,https://pokemonkg.org/instance/pokemon/greninja,https://pokemonkg.org/instance/pokemon/chespin,https://pokemonkg.org/instance/pokemon/torterra,https://pokemonkg.org/instance/pokemon/fennekin,https://pokemonkg.org/instance/pokemon/frogadier,https://pokemonkg.org/instance/pokemon/froakie,https://pokemonkg.org/instance/pokemon/braixen,https://pokemonkg.org/instance/pokemon/venusaur,https://pokemonkg.org/instance/pokemon/emboar,https://pokemonkg.org/instance/pokemon/meowstic,https://pokemonkg.org/instance/pokemon/pyroar,https://pokemonkg.org/instance/pokemon/samurott,https://pokemonkg.org/instance/pokemon/serperior,https://pokemonkg.org/instance/pokemon/lucario,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/roserade,https://pokemonkg.org/instance/pokemon/meganium,https://pokemonkg.org/instance/pokemon/pangoro
653,https://pokemonkg.org/instance/pokemon/fennekin,https://pokemonkg.org/instance/pokemon/braixen,https://pokemonkg.org/instance/pokemon/chespin,https://pokemonkg.org/instance/pokemon/froakie,https://pokemonkg.org/instance/pokemon/delphox,https://pokemonkg.org/instance/pokemon/tepig,https://pokemonkg.org/instance/pokemon/greninja,https://pokemonkg.org/instance/pokemon/snivy,https://pokemonkg.org/instance/pokemon/oshawott,https://pokemonkg.org/instance/pokemon/torchic,https://pokemonkg.org/instance/pokemon/chimchar,https://pokemonkg.org/instance/pokemon/chesnaught,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/piplup,https://pokemonkg.org/instance/pokemon/cyndaquil,https://pokemonkg.org/instance/pokemon/charmander,https://pokemonkg.org/instance/pokemon/vulpix,https://pokemonkg.org/instance/pokemon/frogadier,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/blaziken,https://pokemonkg.org/instance/pokemon/turtwig
654,https://pokemonkg.org/instance/pokemon/braixen,https://pokemonkg.org/instance/pokemon/delphox,https://pokemonkg.org/instance/pokemon/fennekin,https://pokemonkg.org/instance/pokemon/frogadier,https://pokemonkg.org/instance/pokemon/greninja,https://pokemonkg.org/instance/pokemon/quilladin,https://pokemonkg.org/instance/pokemon/lucario,https://pokemonkg.org/instance/pokemon/gardevoir,https://pokemonkg.org/instance/pokemon/chespin,https://pokemonkg.org/instance/pokemon/chesnaught,https://pokemonkg.org/instance/pokemon/blaziken,https://pokemonkg.org/instance/pokemon/lopunny,https://pokemonkg.org/instance/pokemon/froakie,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/flareon,https://pokemonkg.org/instance/pokemon/sylveon,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/vulpix,https://pokemonkg.org/instance/pokemon/meowstic,https://pokemonkg.org/instance/pokemon/charmander,https://pokemonkg.org/instance/pokemon/kirlia
655,https://pokemonkg.org/instance/pokemon/delphox,https://pokemonkg.org/instance/pokemon/braixen,https://pokemonkg.org/instance/pokemon/greninja,https://pokemonkg.org/instance/pokemon/chesnaught,https://pokemonkg.org/instance/pokemon/fennekin,https://pokemonkg.org/instance/pokemon/samurott,https://pokemonkg.org/instance/pokemon/chespin,https://pokemonkg.org/instance/pokemon/gardevoir,https://pokemonkg.org/instance/pokemon/blaziken,https://pokemonkg.org/instance/pokemon/emboar,https://pokemonkg.org/instance/pokemon/froakie,https://pokemonkg.org/instance/pokemon/pyroar,https://pokemonkg.org/instance/pokemon/frogadier,https://pokemonkg.org/instance/pokemon/lopunny,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/quilladin,https://pokemonkg.org/instance/pokemon/lucario,https://pokemonkg.org/instance/pokemon/meowstic,https://pokemonkg.org/instance/pokemon/infernape,https://pokemonkg.org/instance/pokemon/talonflame,https://pokemonkg.org/instance/pokemon/tepig
656,https://pokemonkg.org/instance/pokemon/froakie,https://pokemonkg.org/instance/pokemon/frogadier,https://pokemonkg.org/instance/pokemon/greninja,https://pokemonkg.org/instance/pokemon/fennekin,https://pokemonkg.org/instance/pokemon/chespin,https://pokemonkg.org/instance/pokemon/oshawott,https://pokemonkg.org/instance/pokemon/snivy,https://pokemonkg.org/instance/pokemon/fletchling,https://pokemonkg.org/instance/pokemon/charmander,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/mudkip,https://pokemonkg.org/instance/pokemon/delphox,https://pokemonkg.org/instance/pokemon/piplup,https://pokemonkg.org/instance/pokemon/tepig,https://pokemonkg.org/instance/pokemon/squirtle,https://pokemonkg.org/instance/pokemon/chesnaught,https://pokemonkg.org/instance/pokemon/bulbasaur,https://pokemonkg.org/instance/pokemon/totodile,https://pokemonkg.org/instance/pokemon/chimchar,https://pokemonkg.org/instance/pokemon/torchic,https://pokemonkg.org/instance/pokemon/lucario
657,https://pokemonkg.org/instance/pokemon/frogadier,https://pokemonkg.org/instance/pokemon/greninja,https://pokemonkg.org/instance/pokemon/froakie,https://pokemonkg.org/instance/pokemon/quilladin,https://pokemonkg.org/instance/pokemon/braixen,https://pokemonkg.org/instance/pokemon/chesnaught,https://pokemonkg.org/instance/pokemon/delphox,https://pokemonkg.org/instance/pokemon/fennekin,https://pokemonkg.org/instance/pokemon/chespin,https://pokemonkg.org/instance/pokemon/lucario,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/fletchinder,https://pokemonkg.org/instance/pokemon/talonflame,https://pokemonkg.org/instance/pokemon/meowstic,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/wartortle,https://pokemonkg.org/instance/pokemon/oshawott,https://pokemonkg.org/instance/pokemon/charmeleon,https://pokemonkg.org/instance/pokemon/totodile,https://pokemonkg.org/instance/pokemon/charmander,https://pokemonkg.org/instance/pokemon/blaziken
658,https://pokemonkg.org/instance/pokemon/greninja,https://pokemonkg.org/instance/pokemon/frogadier,https://pokemonkg.org/instance/pokemon/lucario,https://pokemonkg.org/instance/pokemon/froakie,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/delphox,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/chesnaught,https://pokemonkg.org/instance/pokemon/garchomp,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/mewtwo,https://pokemonkg.org/instance/pokemon/infernape,https://pokemonkg.org/instance/pokemon/blaziken,https://pokemonkg.org/instance/pokemon/scizor,https://pokemonkg.org/instance/pokemon/talonflame,https://pokemonkg.org/instance/pokemon/gardevoir,https://pokemonkg.org/instance/pokemon/bulbasaur,https://pokemonkg.org/instance/pokemon/fennekin,https://pokemonkg.org/instance/pokemon/riolu,https://pokemonkg.org/instance/pokemon/chespin,https://pokemonkg.org/instance/pokemon/squirtle
659,https://pokemonkg.org/instance/pokemon/bunnelby,https://pokemonkg.org/instance/pokemon/diggersby,https://pokemonkg.org/instance/pokemon/buneary,https://pokemonkg.org/instance/pokemon/bidoof,https://pokemonkg.org/instance/pokemon/litleo,https://pokemonkg.org/instance/pokemon/lopunny,https://pokemonkg.org/instance/pokemon/fletchling,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/bulbasaur,https://pokemonkg.org/instance/pokemon/fennekin,https://pokemonkg.org/instance/pokemon/pancham,https://pokemonkg.org/instance/pokemon/chespin,https://pokemonkg.org/instance/pokemon/froakie,https://pokemonkg.org/instance/pokemon/tyrogue,https://pokemonkg.org/instance/pokemon/starly,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/scatterbug,https://pokemonkg.org/instance/pokemon/minccino,https://pokemonkg.org/instance/pokemon/zigzagoon,https://pokemonkg.org/instance/pokemon/butterfree,https://pokemonkg.org/instance/pokemon/darumaka
660,https://pokemonkg.org/instance/pokemon/diggersby,https://pokemonkg.org/instance/pokemon/bunnelby,https://pokemonkg.org/instance/pokemon/lopunny,https://pokemonkg.org/instance/pokemon/excadrill,https://pokemonkg.org/instance/pokemon/mandibuzz,https://pokemonkg.org/instance/pokemon/azumarill,https://pokemonkg.org/instance/pokemon/buneary,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/fletchling,https://pokemonkg.org/instance/pokemon/pangoro,https://pokemonkg.org/instance/pokemon/cinccino,https://pokemonkg.org/instance/pokemon/talonflame,https://pokemonkg.org/instance/pokemon/greninja,https://pokemonkg.org/instance/pokemon/stunfisk,https://pokemonkg.org/instance/pokemon/scrafty,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/chesnaught,https://pokemonkg.org/instance/pokemon/pyroar,https://pokemonkg.org/instance/pokemon/jellicent,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/whiscash
661,https://pokemonkg.org/instance/pokemon/fletchling,https://pokemonkg.org/instance/pokemon/fletchinder,https://pokemonkg.org/instance/pokemon/talonflame,https://pokemonkg.org/instance/pokemon/froakie,https://pokemonkg.org/instance/pokemon/litleo,https://pokemonkg.org/instance/pokemon/bunnelby,https://pokemonkg.org/instance/pokemon/scatterbug,https://pokemonkg.org/instance/pokemon/chespin,https://pokemonkg.org/instance/pokemon/pidove,https://pokemonkg.org/instance/pokemon/fennekin,https://pokemonkg.org/instance/pokemon/dratini,https://pokemonkg.org/instance/pokemon/pidgey,https://pokemonkg.org/instance/pokemon/starly,https://pokemonkg.org/instance/pokemon/hawlucha,https://pokemonkg.org/instance/pokemon/greninja,https://pokemonkg.org/instance/pokemon/pyroar,https://pokemonkg.org/instance/pokemon/noibat,https://pokemonkg.org/instance/pokemon/taillow,https://pokemonkg.org/instance/pokemon/goomy,https://pokemonkg.org/instance/pokemon/diggersby,https://pokemonkg.org/instance/pokemon/eevee
662,https://pokemonkg.org/instance/pokemon/fletchinder,https://pokemonkg.org/instance/pokemon/talonflame,https://pokemonkg.org/instance/pokemon/fletchling,https://pokemonkg.org/instance/pokemon/litleo,https://pokemonkg.org/instance/pokemon/hawlucha,https://pokemonkg.org/instance/pokemon/pyroar,https://pokemonkg.org/instance/pokemon/salamence,https://pokemonkg.org/instance/pokemon/masquerain,https://pokemonkg.org/instance/pokemon/monferno,https://pokemonkg.org/instance/pokemon/greninja,https://pokemonkg.org/instance/pokemon/beldum,https://pokemonkg.org/instance/pokemon/frogadier,https://pokemonkg.org/instance/pokemon/froakie,https://pokemonkg.org/instance/pokemon/noibat,https://pokemonkg.org/instance/pokemon/noivern,https://pokemonkg.org/instance/pokemon/braviary,https://pokemonkg.org/instance/pokemon/skiddo,https://pokemonkg.org/instance/pokemon/honedge,https://pokemonkg.org/instance/pokemon/luxio,https://pokemonkg.org/instance/pokemon/volcarona,https://pokemonkg.org/instance/pokemon/larvesta
663,https://pokemonkg.org/instance/pokemon/talonflame,https://pokemonkg.org/instance/pokemon/fletchinder,https://pokemonkg.org/instance/pokemon/fletchling,https://pokemonkg.org/instance/pokemon/pyroar,https://pokemonkg.org/instance/pokemon/greninja,https://pokemonkg.org/instance/pokemon/noivern,https://pokemonkg.org/instance/pokemon/hawlucha,https://pokemonkg.org/instance/pokemon/braviary,https://pokemonkg.org/instance/pokemon/unfezant,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/archeops,https://pokemonkg.org/instance/pokemon/goodra,https://pokemonkg.org/instance/pokemon/lucario,https://pokemonkg.org/instance/pokemon/litleo,https://pokemonkg.org/instance/pokemon/delphox,https://pokemonkg.org/instance/pokemon/chandelure,https://pokemonkg.org/instance/pokemon/garchomp,https://pokemonkg.org/instance/pokemon/staraptor,https://pokemonkg.org/instance/pokemon/tyrantrum,https://pokemonkg.org/instance/pokemon/aegislash,https://pokemonkg.org/instance/pokemon/venusaur
664,https://pokemonkg.org/instance/pokemon/scatterbug,https://pokemonkg.org/instance/pokemon/spewpa,https://pokemonkg.org/instance/pokemon/vivillon,https://pokemonkg.org/instance/pokemon/fletchling,https://pokemonkg.org/instance/pokemon/bunnelby,https://pokemonkg.org/instance/pokemon/litleo,https://pokemonkg.org/instance/pokemon/caterpie,https://pokemonkg.org/instance/pokemon/burmy,https://pokemonkg.org/instance/pokemon/flabebe,https://pokemonkg.org/instance/pokemon/fennekin,https://pokemonkg.org/instance/pokemon/florges,https://pokemonkg.org/instance/pokemon/talonflame,https://pokemonkg.org/instance/pokemon/sewaddle,https://pokemonkg.org/instance/pokemon/pansear,https://pokemonkg.org/instance/pokemon/pansage,https://pokemonkg.org/instance/pokemon/weedle,https://pokemonkg.org/instance/pokemon/froakie,https://pokemonkg.org/instance/pokemon/honedge,https://pokemonkg.org/instance/pokemon/chespin,https://pokemonkg.org/instance/pokemon/skiddo,https://pokemonkg.org/instance/pokemon/wurmple
665,https://pokemonkg.org/instance/pokemon/spewpa,https://pokemonkg.org/instance/pokemon/scatterbug,https://pokemonkg.org/instance/pokemon/vivillon,https://pokemonkg.org/instance/pokemon/skiddo,https://pokemonkg.org/instance/pokemon/florges,https://pokemonkg.org/instance/pokemon/litleo,https://pokemonkg.org/instance/pokemon/fletchling,https://pokemonkg.org/instance/pokemon/honedge,https://pokemonkg.org/instance/pokemon/bunnelby,https://pokemonkg.org/instance/pokemon/mothim,https://pokemonkg.org/instance/pokemon/kakuna,https://pokemonkg.org/instance/pokemon/burmy,https://pokemonkg.org/instance/pokemon/metapod,https://pokemonkg.org/instance/pokemon/fennekin,https://pokemonkg.org/instance/pokemon/gogoat,https://pokemonkg.org/instance/pokemon/flabebe,https://pokemonkg.org/instance/pokemon/chespin,https://pokemonkg.org/instance/pokemon/caterpie,https://pokemonkg.org/instance/pokemon/froakie,https://pokemonkg.org/instance/pokemon/swirlix,https://pokemonkg.org/instance/pokemon/furfrou
666,https://pokemonkg.org/instance/pokemon/vivillon,https://pokemonkg.org/instance/pokemon/spewpa,https://pokemonkg.org/instance/pokemon/panpour,https://pokemonkg.org/instance/pokemon/scatterbug,https://pokemonkg.org/instance/pokemon/florges,https://pokemonkg.org/instance/pokemon/butterfree,https://pokemonkg.org/instance/pokemon/pansage,https://pokemonkg.org/instance/pokemon/masquerain,https://pokemonkg.org/instance/pokemon/pansear,https://pokemonkg.org/instance/pokemon/shaymin,https://pokemonkg.org/instance/pokemon/aromatisse,https://pokemonkg.org/instance/pokemon/dustox,https://pokemonkg.org/instance/pokemon/floette,https://pokemonkg.org/instance/pokemon/beautifly,https://pokemonkg.org/instance/pokemon/slurpuff,https://pokemonkg.org/instance/pokemon/flabebe,https://pokemonkg.org/instance/pokemon/mothim,https://pokemonkg.org/instance/pokemon/emolga,https://pokemonkg.org/instance/pokemon/surskit,https://pokemonkg.org/instance/pokemon/talonflame,https://pokemonkg.org/instance/pokemon/venomoth
