ndexNr,pokemon,1,2,3,4,5,6,7,8,9
175,https://pokemonkg.org/instance/pokemon/togepi,https://pokemonkg.org/instance/pokemon/togetic,https://pokemonkg.org/instance/pokemon/jigglypuff,https://pokemonkg.org/instance/pokemon/pichu,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/psyduck,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/cleffa,https://pokemonkg.org/instance/pokemon/venusaur,https://pokemonkg.org/instance/pokemon/snorlax
176,https://pokemonkg.org/instance/pokemon/togetic,https://pokemonkg.org/instance/pokemon/togepi,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/jigglypuff,https://pokemonkg.org/instance/pokemon/clefairy,https://pokemonkg.org/instance/pokemon/espeon,https://pokemonkg.org/instance/pokemon/clefable,https://pokemonkg.org/instance/pokemon/cleffa,https://pokemonkg.org/instance/pokemon/crobat,https://pokemonkg.org/instance/pokemon/pichu
177,https://pokemonkg.org/instance/pokemon/natu,https://pokemonkg.org/instance/pokemon/xatu,https://pokemonkg.org/instance/pokemon/hoppip,https://pokemonkg.org/instance/pokemon/voltorb,https://pokemonkg.org/instance/pokemon/larvitar,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/kingdra,https://pokemonkg.org/instance/pokemon/charmander,https://pokemonkg.org/instance/pokemon/houndoom,https://pokemonkg.org/instance/pokemon/espeon
178,https://pokemonkg.org/instance/pokemon/xatu,https://pokemonkg.org/instance/pokemon/natu,https://pokemonkg.org/instance/pokemon/slowbro,https://pokemonkg.org/instance/pokemon/espeon,https://pokemonkg.org/instance/pokemon/jynx,https://pokemonkg.org/instance/pokemon/exeggutor,https://pokemonkg.org/instance/pokemon/noctowl,https://pokemonkg.org/instance/pokemon/skarmory,https://pokemonkg.org/instance/pokemon/girafarig,https://pokemonkg.org/instance/pokemon/quagsire
179,https://pokemonkg.org/instance/pokemon/mareep,https://pokemonkg.org/instance/pokemon/flaaffy,https://pokemonkg.org/instance/pokemon/ampharos,https://pokemonkg.org/instance/pokemon/togepi,https://pokemonkg.org/instance/pokemon/cyndaquil,https://pokemonkg.org/instance/pokemon/zubat,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/wooper,https://pokemonkg.org/instance/pokemon/totodile,https://pokemonkg.org/instance/pokemon/bellsprout
180,https://pokemonkg.org/instance/pokemon/flaaffy,https://pokemonkg.org/instance/pokemon/mareep,https://pokemonkg.org/instance/pokemon/ampharos,https://pokemonkg.org/instance/pokemon/elekid,https://pokemonkg.org/instance/pokemon/togepi,https://pokemonkg.org/instance/pokemon/quilava,https://pokemonkg.org/instance/pokemon/heracross,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/pichu,https://pokemonkg.org/instance/pokemon/lanturn
181,https://pokemonkg.org/instance/pokemon/ampharos,https://pokemonkg.org/instance/pokemon/flaaffy,https://pokemonkg.org/instance/pokemon/sneasel,https://pokemonkg.org/instance/pokemon/mareep,https://pokemonkg.org/instance/pokemon/houndoom,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/kingdra,https://pokemonkg.org/instance/pokemon/typhlosion,https://pokemonkg.org/instance/pokemon/dragonite,https://pokemonkg.org/instance/pokemon/raichu
182,https://pokemonkg.org/instance/pokemon/bellossom,https://pokemonkg.org/instance/pokemon/gloom,https://pokemonkg.org/instance/pokemon/vileplume,https://pokemonkg.org/instance/pokemon/oddish,https://pokemonkg.org/instance/pokemon/jumpluff,https://pokemonkg.org/instance/pokemon/venusaur,https://pokemonkg.org/instance/pokemon/meganium,https://pokemonkg.org/instance/pokemon/lanturn,https://pokemonkg.org/instance/pokemon/victreebel,https://pokemonkg.org/instance/pokemon/celebi
183,https://pokemonkg.org/instance/pokemon/marill,https://pokemonkg.org/instance/pokemon/azumarill,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/togepi,https://pokemonkg.org/instance/pokemon/pichu,https://pokemonkg.org/instance/pokemon/wooper,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/raichu,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/quagsire
184,https://pokemonkg.org/instance/pokemon/azumarill,https://pokemonkg.org/instance/pokemon/marill,https://pokemonkg.org/instance/pokemon/skarmory,https://pokemonkg.org/instance/pokemon/wigglytuff,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/lanturn,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/dragonite,https://pokemonkg.org/instance/pokemon/umbreon,https://pokemonkg.org/instance/pokemon/politoed
185,https://pokemonkg.org/instance/pokemon/sudowoodo,https://pokemonkg.org/instance/pokemon/koffing,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/wobbuffet,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/noctowl,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/golem,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/mr-mime
186,https://pokemonkg.org/instance/pokemon/politoed,https://pokemonkg.org/instance/pokemon/poliwhirl,https://pokemonkg.org/instance/pokemon/poliwrath,https://pokemonkg.org/instance/pokemon/poliwag,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/slowking,https://pokemonkg.org/instance/pokemon/azumarill,https://pokemonkg.org/instance/pokemon/scizor,https://pokemonkg.org/instance/pokemon/kingdra,https://pokemonkg.org/instance/pokemon/venusaur
187,https://pokemonkg.org/instance/pokemon/hoppip,https://pokemonkg.org/instance/pokemon/skiploom,https://pokemonkg.org/instance/pokemon/jumpluff,https://pokemonkg.org/instance/pokemon/spinarak,https://pokemonkg.org/instance/pokemon/hoothoot,https://pokemonkg.org/instance/pokemon/remoraid,https://pokemonkg.org/instance/pokemon/wooper,https://pokemonkg.org/instance/pokemon/oddish,https://pokemonkg.org/instance/pokemon/mareep,https://pokemonkg.org/instance/pokemon/natu
188,https://pokemonkg.org/instance/pokemon/skiploom,https://pokemonkg.org/instance/pokemon/jumpluff,https://pokemonkg.org/instance/pokemon/hoppip,https://pokemonkg.org/instance/pokemon/bayleef,https://pokemonkg.org/instance/pokemon/bellossom,https://pokemonkg.org/instance/pokemon/oddish,https://pokemonkg.org/instance/pokemon/meganium,https://pokemonkg.org/instance/pokemon/mareep,https://pokemonkg.org/instance/pokemon/sunkern,https://pokemonkg.org/instance/pokemon/sunflora
189,https://pokemonkg.org/instance/pokemon/jumpluff,https://pokemonkg.org/instance/pokemon/skiploom,https://pokemonkg.org/instance/pokemon/bellossom,https://pokemonkg.org/instance/pokemon/hoppip,https://pokemonkg.org/instance/pokemon/gligar,https://pokemonkg.org/instance/pokemon/meganium,https://pokemonkg.org/instance/pokemon/sunflora,https://pokemonkg.org/instance/pokemon/oddish,https://pokemonkg.org/instance/pokemon/jigglypuff,https://pokemonkg.org/instance/pokemon/crobat
190,https://pokemonkg.org/instance/pokemon/aipom,https://pokemonkg.org/instance/pokemon/swinub,https://pokemonkg.org/instance/pokemon/heracross,https://pokemonkg.org/instance/pokemon/sudowoodo,https://pokemonkg.org/instance/pokemon/wooper,https://pokemonkg.org/instance/pokemon/metapod,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/girafarig,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/skarmory
191,https://pokemonkg.org/instance/pokemon/sunkern,https://pokemonkg.org/instance/pokemon/sunflora,https://pokemonkg.org/instance/pokemon/gloom,https://pokemonkg.org/instance/pokemon/bellossom,https://pokemonkg.org/instance/pokemon/ledyba,https://pokemonkg.org/instance/pokemon/magikarp,https://pokemonkg.org/instance/pokemon/chikorita,https://pokemonkg.org/instance/pokemon/unown,https://pokemonkg.org/instance/pokemon/hoppip,https://pokemonkg.org/instance/pokemon/oddish
192,https://pokemonkg.org/instance/pokemon/sunflora,https://pokemonkg.org/instance/pokemon/sunkern,https://pokemonkg.org/instance/pokemon/bellossom,https://pokemonkg.org/instance/pokemon/meganium,https://pokemonkg.org/instance/pokemon/jumpluff,https://pokemonkg.org/instance/pokemon/espeon,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/magcargo,https://pokemonkg.org/instance/pokemon/bayleef,https://pokemonkg.org/instance/pokemon/skiploom
193,https://pokemonkg.org/instance/pokemon/yanma,https://pokemonkg.org/instance/pokemon/tangela,https://pokemonkg.org/instance/pokemon/murkrow,https://pokemonkg.org/instance/pokemon/rhyhorn,https://pokemonkg.org/instance/pokemon/gligar,https://pokemonkg.org/instance/pokemon/ledyba,https://pokemonkg.org/instance/pokemon/sneasel,https://pokemonkg.org/instance/pokemon/togetic,https://pokemonkg.org/instance/pokemon/ledian,https://pokemonkg.org/instance/pokemon/skarmory
194,https://pokemonkg.org/instance/pokemon/wooper,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/slowpoke,https://pokemonkg.org/instance/pokemon/wobbuffet,https://pokemonkg.org/instance/pokemon/chinchou,https://pokemonkg.org/instance/pokemon/magikarp,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/mareep,https://pokemonkg.org/instance/pokemon/marill,https://pokemonkg.org/instance/pokemon/poliwag
195,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/wooper,https://pokemonkg.org/instance/pokemon/wobbuffet,https://pokemonkg.org/instance/pokemon/steelix,https://pokemonkg.org/instance/pokemon/slowpoke,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/ditto,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/sudowoodo,https://pokemonkg.org/instance/pokemon/lapras
196,https://pokemonkg.org/instance/pokemon/espeon,https://pokemonkg.org/instance/pokemon/umbreon,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/flareon,https://pokemonkg.org/instance/pokemon/vaporeon,https://pokemonkg.org/instance/pokemon/alakazam,https://pokemonkg.org/instance/pokemon/mr-mime,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/mewtwo,https://pokemonkg.org/instance/pokemon/lapras
197,https://pokemonkg.org/instance/pokemon/umbreon,https://pokemonkg.org/instance/pokemon/espeon,https://pokemonkg.org/instance/pokemon/vaporeon,https://pokemonkg.org/instance/pokemon/flareon,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/alakazam,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/tyranitar
198,https://pokemonkg.org/instance/pokemon/murkrow,https://pokemonkg.org/instance/pokemon/sneasel,https://pokemonkg.org/instance/pokemon/misdreavus,https://pokemonkg.org/instance/pokemon/houndoom,https://pokemonkg.org/instance/pokemon/golbat,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/gengar,https://pokemonkg.org/instance/pokemon/houndour,https://pokemonkg.org/instance/pokemon/umbreon,https://pokemonkg.org/instance/pokemon/tyranitar
199,https://pokemonkg.org/instance/pokemon/slowking,https://pokemonkg.org/instance/pokemon/slowpoke,https://pokemonkg.org/instance/pokemon/slowbro,https://pokemonkg.org/instance/pokemon/aerodactyl,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/politoed,https://pokemonkg.org/instance/pokemon/nidoking,https://pokemonkg.org/instance/pokemon/kingdra,https://pokemonkg.org/instance/pokemon/alakazam,https://pokemonkg.org/instance/pokemon/espeon
200,https://pokemonkg.org/instance/pokemon/misdreavus,https://pokemonkg.org/instance/pokemon/murkrow,https://pokemonkg.org/instance/pokemon/sneasel,https://pokemonkg.org/instance/pokemon/haunter,https://pokemonkg.org/instance/pokemon/gastly,https://pokemonkg.org/instance/pokemon/gengar,https://pokemonkg.org/instance/pokemon/houndoom,https://pokemonkg.org/instance/pokemon/aipom,https://pokemonkg.org/instance/pokemon/espeon,https://pokemonkg.org/instance/pokemon/quagsire
201,https://pokemonkg.org/instance/pokemon/unown,https://pokemonkg.org/instance/pokemon/wobbuffet,https://pokemonkg.org/instance/pokemon/ditto,https://pokemonkg.org/instance/pokemon/girafarig,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/mewtwo,https://pokemonkg.org/instance/pokemon/aerodactyl,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/magikarp,https://pokemonkg.org/instance/pokemon/celebi
202,https://pokemonkg.org/instance/pokemon/wobbuffet,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/meowth,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/unown,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/ditto,https://pokemonkg.org/instance/pokemon/psyduck,https://pokemonkg.org/instance/pokemon/wooper,https://pokemonkg.org/instance/pokemon/sudowoodo
203,https://pokemonkg.org/instance/pokemon/girafarig,https://pokemonkg.org/instance/pokemon/stantler,https://pokemonkg.org/instance/pokemon/alakazam,https://pokemonkg.org/instance/pokemon/unown,https://pokemonkg.org/instance/pokemon/mr-mime,https://pokemonkg.org/instance/pokemon/wobbuffet,https://pokemonkg.org/instance/pokemon/xatu,https://pokemonkg.org/instance/pokemon/espeon,https://pokemonkg.org/instance/pokemon/sudowoodo,https://pokemonkg.org/instance/pokemon/heracross
204,https://pokemonkg.org/instance/pokemon/pineco,https://pokemonkg.org/instance/pokemon/forretress,https://pokemonkg.org/instance/pokemon/heracross,https://pokemonkg.org/instance/pokemon/graveler,https://pokemonkg.org/instance/pokemon/larvitar,https://pokemonkg.org/instance/pokemon/pupitar,https://pokemonkg.org/instance/pokemon/girafarig,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/paras,https://pokemonkg.org/instance/pokemon/spinarak
205,https://pokemonkg.org/instance/pokemon/forretress,https://pokemonkg.org/instance/pokemon/pineco,https://pokemonkg.org/instance/pokemon/muk,https://pokemonkg.org/instance/pokemon/ariados,https://pokemonkg.org/instance/pokemon/venomoth,https://pokemonkg.org/instance/pokemon/scizor,https://pokemonkg.org/instance/pokemon/crobat,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/skarmory,https://pokemonkg.org/instance/pokemon/heracross
206,https://pokemonkg.org/instance/pokemon/dunsparce,https://pokemonkg.org/instance/pokemon/azumarill,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/skarmory,https://pokemonkg.org/instance/pokemon/jigglypuff,https://pokemonkg.org/instance/pokemon/miltank,https://pokemonkg.org/instance/pokemon/blissey,https://pokemonkg.org/instance/pokemon/sudowoodo,https://pokemonkg.org/instance/pokemon/teddiursa,https://pokemonkg.org/instance/pokemon/qwilfish
207,https://pokemonkg.org/instance/pokemon/gligar,https://pokemonkg.org/instance/pokemon/sneasel,https://pokemonkg.org/instance/pokemon/jumpluff,https://pokemonkg.org/instance/pokemon/kingdra,https://pokemonkg.org/instance/pokemon/skarmory,https://pokemonkg.org/instance/pokemon/houndoom,https://pokemonkg.org/instance/pokemon/lickitung,https://pokemonkg.org/instance/pokemon/phanpy,https://pokemonkg.org/instance/pokemon/crobat,https://pokemonkg.org/instance/pokemon/porygon2
208,https://pokemonkg.org/instance/pokemon/steelix,https://pokemonkg.org/instance/pokemon/onix,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/scizor,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/skarmory,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/magnemite,https://pokemonkg.org/instance/pokemon/rhydon
209,https://pokemonkg.org/instance/pokemon/snubbull,https://pokemonkg.org/instance/pokemon/granbull,https://pokemonkg.org/instance/pokemon/sneasel,https://pokemonkg.org/instance/pokemon/jigglypuff,https://pokemonkg.org/instance/pokemon/kingdra,https://pokemonkg.org/instance/pokemon/teddiursa,https://pokemonkg.org/instance/pokemon/houndoom,https://pokemonkg.org/instance/pokemon/togepi,https://pokemonkg.org/instance/pokemon/dratini,https://pokemonkg.org/instance/pokemon/mankey
210,https://pokemonkg.org/instance/pokemon/granbull,https://pokemonkg.org/instance/pokemon/snubbull,https://pokemonkg.org/instance/pokemon/sneasel,https://pokemonkg.org/instance/pokemon/kingdra,https://pokemonkg.org/instance/pokemon/houndoom,https://pokemonkg.org/instance/pokemon/ampharos,https://pokemonkg.org/instance/pokemon/seadra,https://pokemonkg.org/instance/pokemon/houndour,https://pokemonkg.org/instance/pokemon/clefable,https://pokemonkg.org/instance/pokemon/tyranitar
211,https://pokemonkg.org/instance/pokemon/qwilfish,https://pokemonkg.org/instance/pokemon/mantine,https://pokemonkg.org/instance/pokemon/lanturn,https://pokemonkg.org/instance/pokemon/remoraid,https://pokemonkg.org/instance/pokemon/chinchou,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/octillery,https://pokemonkg.org/instance/pokemon/corsola,https://pokemonkg.org/instance/pokemon/tentacruel,https://pokemonkg.org/instance/pokemon/wooper
212,https://pokemonkg.org/instance/pokemon/scizor,https://pokemonkg.org/instance/pokemon/scyther,https://pokemonkg.org/instance/pokemon/heracross,https://pokemonkg.org/instance/pokemon/pinsir,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/venonat,https://pokemonkg.org/instance/pokemon/crobat,https://pokemonkg.org/instance/pokemon/ursaring,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/charizard
213,https://pokemonkg.org/instance/pokemon/shuckle,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/scizor,https://pokemonkg.org/instance/pokemon/cloyster,https://pokemonkg.org/instance/pokemon/beedrill,https://pokemonkg.org/instance/pokemon/nidoking,https://pokemonkg.org/instance/pokemon/tentacruel,https://pokemonkg.org/instance/pokemon/sudowoodo,https://pokemonkg.org/instance/pokemon/steelix
214,https://pokemonkg.org/instance/pokemon/heracross,https://pokemonkg.org/instance/pokemon/pinsir,https://pokemonkg.org/instance/pokemon/scizor,https://pokemonkg.org/instance/pokemon/scyther,https://pokemonkg.org/instance/pokemon/kangaskhan,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/crobat,https://pokemonkg.org/instance/pokemon/alakazam,https://pokemonkg.org/instance/pokemon/espeon
215,https://pokemonkg.org/instance/pokemon/sneasel,https://pokemonkg.org/instance/pokemon/granbull,https://pokemonkg.org/instance/pokemon/houndoom,https://pokemonkg.org/instance/pokemon/ampharos,https://pokemonkg.org/instance/pokemon/kingdra,https://pokemonkg.org/instance/pokemon/gligar,https://pokemonkg.org/instance/pokemon/golbat,https://pokemonkg.org/instance/pokemon/piloswine,https://pokemonkg.org/instance/pokemon/murkrow,https://pokemonkg.org/instance/pokemon/arbok
216,https://pokemonkg.org/instance/pokemon/teddiursa,https://pokemonkg.org/instance/pokemon/ursaring,https://pokemonkg.org/instance/pokemon/phanpy,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/venonat,https://pokemonkg.org/instance/pokemon/houndour,https://pokemonkg.org/instance/pokemon/marill,https://pokemonkg.org/instance/pokemon/vulpix,https://pokemonkg.org/instance/pokemon/snubbull
217,https://pokemonkg.org/instance/pokemon/ursaring,https://pokemonkg.org/instance/pokemon/teddiursa,https://pokemonkg.org/instance/pokemon/venonat,https://pokemonkg.org/instance/pokemon/scizor,https://pokemonkg.org/instance/pokemon/donphan,https://pokemonkg.org/instance/pokemon/vileplume,https://pokemonkg.org/instance/pokemon/crobat,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/machamp
218,https://pokemonkg.org/instance/pokemon/slugma,https://pokemonkg.org/instance/pokemon/magcargo,https://pokemonkg.org/instance/pokemon/grimer,https://pokemonkg.org/instance/pokemon/magmar,https://pokemonkg.org/instance/pokemon/quilava,https://pokemonkg.org/instance/pokemon/cyndaquil,https://pokemonkg.org/instance/pokemon/koffing,https://pokemonkg.org/instance/pokemon/magby,https://pokemonkg.org/instance/pokemon/charmander,https://pokemonkg.org/instance/pokemon/geodude
219,https://pokemonkg.org/instance/pokemon/magcargo,https://pokemonkg.org/instance/pokemon/slugma,https://pokemonkg.org/instance/pokemon/magmar,https://pokemonkg.org/instance/pokemon/scizor,https://pokemonkg.org/instance/pokemon/rapidash,https://pokemonkg.org/instance/pokemon/typhlosion,https://pokemonkg.org/instance/pokemon/raichu,https://pokemonkg.org/instance/pokemon/arcanine,https://pokemonkg.org/instance/pokemon/sunflora,https://pokemonkg.org/instance/pokemon/elekid
220,https://pokemonkg.org/instance/pokemon/swinub,https://pokemonkg.org/instance/pokemon/piloswine,https://pokemonkg.org/instance/pokemon/slowpoke,https://pokemonkg.org/instance/pokemon/aipom,https://pokemonkg.org/instance/pokemon/wooper,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/phanpy,https://pokemonkg.org/instance/pokemon/vulpix,https://pokemonkg.org/instance/pokemon/sneasel,https://pokemonkg.org/instance/pokemon/larvitar
221,https://pokemonkg.org/instance/pokemon/piloswine,https://pokemonkg.org/instance/pokemon/swinub,https://pokemonkg.org/instance/pokemon/sneasel,https://pokemonkg.org/instance/pokemon/jynx,https://pokemonkg.org/instance/pokemon/dewgong,https://pokemonkg.org/instance/pokemon/lapras,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/cloyster,https://pokemonkg.org/instance/pokemon/steelix,https://pokemonkg.org/instance/pokemon/marowak
222,https://pokemonkg.org/instance/pokemon/corsola,https://pokemonkg.org/instance/pokemon/mr-mime,https://pokemonkg.org/instance/pokemon/farfetchd,https://pokemonkg.org/instance/pokemon/heracross,https://pokemonkg.org/instance/pokemon/starmie,https://pokemonkg.org/instance/pokemon/mantine,https://pokemonkg.org/instance/pokemon/chinchou,https://pokemonkg.org/instance/pokemon/meowth,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/ponyta
223,https://pokemonkg.org/instance/pokemon/remoraid,https://pokemonkg.org/instance/pokemon/octillery,https://pokemonkg.org/instance/pokemon/spinarak,https://pokemonkg.org/instance/pokemon/hoppip,https://pokemonkg.org/instance/pokemon/hoothoot,https://pokemonkg.org/instance/pokemon/magikarp,https://pokemonkg.org/instance/pokemon/cloyster,https://pokemonkg.org/instance/pokemon/togepi,https://pokemonkg.org/instance/pokemon/geodude,https://pokemonkg.org/instance/pokemon/mantine
224,https://pokemonkg.org/instance/pokemon/octillery,https://pokemonkg.org/instance/pokemon/remoraid,https://pokemonkg.org/instance/pokemon/mantine,https://pokemonkg.org/instance/pokemon/lanturn,https://pokemonkg.org/instance/pokemon/cloyster,https://pokemonkg.org/instance/pokemon/rhydon,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/wooper,https://pokemonkg.org/instance/pokemon/magikarp
225,https://pokemonkg.org/instance/pokemon/delibird,https://pokemonkg.org/instance/pokemon/cloyster,https://pokemonkg.org/instance/pokemon/sneasel,https://pokemonkg.org/instance/pokemon/lapras,https://pokemonkg.org/instance/pokemon/piloswine,https://pokemonkg.org/instance/pokemon/swinub,https://pokemonkg.org/instance/pokemon/skarmory,https://pokemonkg.org/instance/pokemon/jynx,https://pokemonkg.org/instance/pokemon/vulpix,https://pokemonkg.org/instance/pokemon/mr-mime
226,https://pokemonkg.org/instance/pokemon/mantine,https://pokemonkg.org/instance/pokemon/skarmory,https://pokemonkg.org/instance/pokemon/octillery,https://pokemonkg.org/instance/pokemon/dodrio,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/tentacruel,https://pokemonkg.org/instance/pokemon/wartortle,https://pokemonkg.org/instance/pokemon/lanturn,https://pokemonkg.org/instance/pokemon/kingdra
227,https://pokemonkg.org/instance/pokemon/skarmory,https://pokemonkg.org/instance/pokemon/aerodactyl,https://pokemonkg.org/instance/pokemon/mantine,https://pokemonkg.org/instance/pokemon/azumarill,https://pokemonkg.org/instance/pokemon/scizor,https://pokemonkg.org/instance/pokemon/alakazam,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/crobat,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/dewgong
228,https://pokemonkg.org/instance/pokemon/houndour,https://pokemonkg.org/instance/pokemon/houndoom,https://pokemonkg.org/instance/pokemon/murkrow,https://pokemonkg.org/instance/pokemon/golbat,https://pokemonkg.org/instance/pokemon/sneasel,https://pokemonkg.org/instance/pokemon/growlithe,https://pokemonkg.org/instance/pokemon/rattata,https://pokemonkg.org/instance/pokemon/granbull,https://pokemonkg.org/instance/pokemon/togepi,https://pokemonkg.org/instance/pokemon/forretress
229,https://pokemonkg.org/instance/pokemon/houndoom,https://pokemonkg.org/instance/pokemon/houndour,https://pokemonkg.org/instance/pokemon/sneasel,https://pokemonkg.org/instance/pokemon/granbull,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/ampharos,https://pokemonkg.org/instance/pokemon/gengar,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/murkrow,https://pokemonkg.org/instance/pokemon/kingdra
230,https://pokemonkg.org/instance/pokemon/kingdra,https://pokemonkg.org/instance/pokemon/seadra,https://pokemonkg.org/instance/pokemon/sneasel,https://pokemonkg.org/instance/pokemon/granbull,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/horsea,https://pokemonkg.org/instance/pokemon/scizor,https://pokemonkg.org/instance/pokemon/skarmory,https://pokemonkg.org/instance/pokemon/ampharos,https://pokemonkg.org/instance/pokemon/gligar
231,https://pokemonkg.org/instance/pokemon/phanpy,https://pokemonkg.org/instance/pokemon/donphan,https://pokemonkg.org/instance/pokemon/togepi,https://pokemonkg.org/instance/pokemon/teddiursa,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/cubone,https://pokemonkg.org/instance/pokemon/larvitar,https://pokemonkg.org/instance/pokemon/wooper,https://pokemonkg.org/instance/pokemon/totodile,https://pokemonkg.org/instance/pokemon/heracross
232,https://pokemonkg.org/instance/pokemon/donphan,https://pokemonkg.org/instance/pokemon/phanpy,https://pokemonkg.org/instance/pokemon/ursaring,https://pokemonkg.org/instance/pokemon/heracross,https://pokemonkg.org/instance/pokemon/pupitar,https://pokemonkg.org/instance/pokemon/rhydon,https://pokemonkg.org/instance/pokemon/steelix,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/ponyta,https://pokemonkg.org/instance/pokemon/gligar
